,Equity,KCB,UCHUMI,BAMBURI,BAT,SASINI,SAFAR,NMG,EABL,SCB,MARKET
87,0.808237378211,0.732949512843,0.662090345438,1.74269264836,1.2621789194,0.369796279894,0.934455270151,1.50575730735,0.451727192205,1.53011514615,4.516
88,0.841898097529,0.723813689044,0.603542532255,1.71441067133,1.246446534,0.334572490706,0.968729499235,1.51760332386,0.452656899191,1.59632626285,4.573
89,0.830065359477,0.721132897603,0.607843137255,1.69716775599,1.21786492375,0.342047930283,0.941176470588,1.51198257081,0.477124183007,1.65359477124,4.59
90,0.916631220757,0.73373032752,0.746490854955,1.50999574649,1.20374308805,0.327520204168,0.93577201191,1.54189706508,0.491280306253,1.59293917482,4.702
91,0.954198473282,0.733672603902,0.78032230704,1.48854961832,1.12595419847,0.32866836302,0.907548770144,1.54792196777,0.502544529262,1.63061916879,4.716
92,0.891048170354,0.713252015712,0.771139135828,1.60016539177,1.07504651644,0.314244366343,0.922059127558,1.53194128592,0.458962166632,1.72214182344,4.837
93,0.876729048007,0.958096013019,0.758746948739,1.44426362897,1.13100081367,0.301057770545,0.864524003255,1.51749389748,0.427176566314,1.72091131001,4.916
94,0.834024896266,1.01244813278,0.649377593361,1.49170124481,1.10788381743,0.331950207469,0.829875518672,1.53734439834,0.45020746888,1.75518672199,4.82
95,0.830737279335,1.0010384216,0.623052959502,1.58670820353,1.15472481828,0.321910695742,0.797507788162,1.52647975078,0.452751817238,1.70508826584,4.815
96,0.917258671124,1.01337233598,0.662348516506,1.62766402006,1.15545340577,0.290430422064,0.871291266193,1.35603844547,0.45340576682,1.65273715002,4.786
97,0.938034188034,0.976495726496,0.745726495726,1.60256410256,1.15811965812,0.297008547009,0.880341880342,1.30982905983,0.463675213675,1.62820512821,4.68
98,0.926165803109,0.982297063903,0.703799654577,1.5932642487,1.17659758204,0.300086355786,0.850604490501,1.20682210708,0.470639032815,1.78972366149,4.632
99,1.00021326509,1.02153977394,0.784815525698,1.55043719343,1.13457027085,0.304969076562,0.816805288974,1.17082533589,0.464917892941,1.75090637663,4.689
100,0.860998072392,1.02591561362,0.71749839366,1.5806382523,1.15870636111,0.282715784965,0.863139858642,1.2315270936,0.466909402442,1.81195116727,4.669
101,0.792586750789,0.966088328076,0.591482649842,1.51616719243,1.07452681388,1.18690851735,0.774842271293,1.03312302839,0.437697160883,1.62657728707,5.072
102,0.776912322748,0.908727781106,0.597163970441,1.57978829639,1.07649290993,1.16037547434,0.738965448372,1.04054323946,0.439384861194,1.68164569603,5.007
103,0.818811673315,0.913289943313,0.600461893764,1.66071803485,1.13583875709,1.34159143397,0.825110224648,1.05185807264,0.419903422213,1.23241654419,4.763
104,0.934413497626,0.974658155779,0.664834432029,1.7754719399,1.36013346915,0.472449798914,0.894168839217,1.07810706301,0.4948863919,1.35087641325,3.902153061
